CBSA_Code,CBSA_Title,CBSA_Type,County,State,FIPS_State,FIPS_County
16620,"Charleston, WV",Metropolitan Statistical Area,Clay County,West Virginia,54,15
16620,"Charleston, WV",Metropolitan Statistical Area,Kanawha County,West Virginia,54,39
16660,"Charleston-Mattoon, IL",Micropolitan Statistical Area,Coles County,Illinois,17,29
16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Berkeley County,South Carolina,45,15
16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Charleston County,South Carolina,45,19
16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,Dorchester County,South Carolina,45,35
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Anson County,North Carolina,37,7
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Cabarrus County,North Carolina,37,25
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Gaston County,North Carolina,37,71
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Iredell County,North Carolina,37,97
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Lincoln County,North Carolina,37,109
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Mecklenburg County,North Carolina,37,119
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Rowan County,North Carolina,37,159
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Union County,North Carolina,37,179
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Chester County,South Carolina,45,23
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Lancaster County,South Carolina,45,57
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,York County,South Carolina,45,91
16820,"Charlottesville, VA",Metropolitan Statistical Area,Albemarle County,Virginia,51,3
16820,"Charlottesville, VA",Metropolitan Statistical Area,Fluvanna County,Virginia,51,65
16820,"Charlottesville, VA",Metropolitan Statistical Area,Greene County,Virginia,51,79
16820,"Charlottesville, VA",Metropolitan Statistical Area,Nelson County,Virginia,51,125
16820,"Charlottesville, VA",Metropolitan Statistical Area,Charlottesville city,Virginia,51,540
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Catoosa County,Georgia,13,47
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Dade County,Georgia,13,83
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Walker County,Georgia,13,295
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Hamilton County,Tennessee,47,65
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Marion County,Tennessee,47,115
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Sequatchie County,Tennessee,47,153
16940,"Cheyenne, WY",Metropolitan Statistical Area,Laramie County,Wyoming,56,21
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Cook County,Illinois,17,31
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,DuPage County,Illinois,17,43
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Grundy County,Illinois,17,63
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,McHenry County,Illinois,17,111
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Will County,Illinois,17,197
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,DeKalb County,Illinois,17,37
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Kane County,Illinois,17,89
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Kendall County,Illinois,17,93
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Lake County,Illinois,17,97
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Jasper County,Indiana,18,73
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Lake County,Indiana,18,89
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Newton County,Indiana,18,111
16980,"Chicago-Naperville-Elgin, IL-IN",Metropolitan Statistical Area,Porter County,Indiana,18,127
17020,"Chico, CA",Metropolitan Statistical Area,Butte County,California,6,7
17060,"Chillicothe, OH",Micropolitan Statistical Area,Ross County,Ohio,39,141
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Dearborn County,Indiana,18,29
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Franklin County,Indiana,18,47
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Ohio County,Indiana,18,115
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Boone County,Kentucky,21,15
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Bracken County,Kentucky,21,23
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Campbell County,Kentucky,21,37
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Gallatin County,Kentucky,21,77
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Grant County,Kentucky,21,81
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Kenton County,Kentucky,21,117
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Pendleton County,Kentucky,21,191
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Brown County,Ohio,39,15
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Butler County,Ohio,39,17
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Clermont County,Ohio,39,25
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Hamilton County,Ohio,39,61
17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Warren County,Ohio,39,165
17220,"Clarksburg, WV",Micropolitan Statistical Area,Doddridge County,West Virginia,54,17
17220,"Clarksburg, WV",Micropolitan Statistical Area,Harrison County,West Virginia,54,33
17220,"Clarksburg, WV",Micropolitan Statistical Area,Taylor County,West Virginia,54,91
17260,"Clarksdale, MS",Micropolitan Statistical Area,Coahoma County,Mississippi,28,27
17300,"Clarksville, TN-KY",Metropolitan Statistical Area,Christian County,Kentucky,21,47
17300,"Clarksville, TN-KY",Metropolitan Statistical Area,Trigg County,Kentucky,21,221
17300,"Clarksville, TN-KY",Metropolitan Statistical Area,Montgomery County,Tennessee,47,125
17300,"Clarksville, TN-KY",Metropolitan Statistical Area,Stewart County,Tennessee,47,161
17340,"Clearlake, CA",Micropolitan Statistical Area,Lake County,California,6,33
17380,"Cleveland, MS",Micropolitan Statistical Area,Bolivar County,Mississippi,28,11
17410,"Cleveland, OH",Metropolitan Statistical Area,Ashtabula County,Ohio,39,7
17410,"Cleveland, OH",Metropolitan Statistical Area,Cuyahoga County,Ohio,39,35
17410,"Cleveland, OH",Metropolitan Statistical Area,Geauga County,Ohio,39,55
17410,"Cleveland, OH",Metropolitan Statistical Area,Lake County,Ohio,39,85
17410,"Cleveland, OH",Metropolitan Statistical Area,Lorain County,Ohio,39,93
17410,"Cleveland, OH",Metropolitan Statistical Area,Medina County,Ohio,39,103
17420,"Cleveland, TN",Metropolitan Statistical Area,Bradley County,Tennessee,47,11
17420,"Cleveland, TN",Metropolitan Statistical Area,Polk County,Tennessee,47,139
17500,"Clewiston, FL",Micropolitan Statistical Area,Glades County,Florida,12,43
17500,"Clewiston, FL",Micropolitan Statistical Area,Hendry County,Florida,12,51
17540,"Clinton, IA",Micropolitan Statistical Area,Clinton County,Iowa,19,45
17580,"Clovis, NM",Micropolitan Statistical Area,Curry County,New Mexico,35,9
17580,"Clovis, NM",Micropolitan Statistical Area,Roosevelt County,New Mexico,35,41
17620,"Coamo, PR",Micropolitan Statistical Area,Coamo Municipio,Puerto Rico,72,43
17620,"Coamo, PR",Micropolitan Statistical Area,Santa Isabel Municipio,Puerto Rico,72,133
17640,"Coco, PR",Micropolitan Statistical Area,Salinas Municipio,Puerto Rico,72,123
17650,"Cody, WY",Micropolitan Statistical Area,Park County,Wyoming,56,29
17660,"Coeur d'Alene, ID",Metropolitan Statistical Area,Kootenai County,Idaho,16,55
17740,"Coldwater, MI",Micropolitan Statistical Area,Branch County,Michigan,26,23
17780,"College Station-Bryan, TX",Metropolitan Statistical Area,Brazos County,Texas,48,41
17780,"College Station-Bryan, TX",Metropolitan Statistical Area,Burleson County,Texas,48,51
17780,"College Station-Bryan, TX",Metropolitan Statistical Area,Robertson County,Texas,48,395
17820,"Colorado Springs, CO",Metropolitan Statistical Area,El Paso County,Colorado,8,41
17820,"Colorado Springs, CO",Metropolitan Statistical Area,Teller County,Colorado,8,119
17860,"Columbia, MO",Metropolitan Statistical Area,Boone County,Missouri,29,19
17860,"Columbia, MO",Metropolitan Statistical Area,Cooper County,Missouri,29,53
17860,"Columbia, MO",Metropolitan Statistical Area,Howard County,Missouri,29,89
17900,"Columbia, SC",Metropolitan Statistical Area,Calhoun County,South Carolina,45,17
17900,"Columbia, SC",Metropolitan Statistical Area,Fairfield County,South Carolina,45,39
17900,"Columbia, SC",Metropolitan Statistical Area,Kershaw County,South Carolina,45,55
17900,"Columbia, SC",Metropolitan Statistical Area,Lexington County,South Carolina,45,63
17900,"Columbia, SC",Metropolitan Statistical Area,Richland County,South Carolina,45,79
17900,"Columbia, SC",Metropolitan Statistical Area,Saluda County,South Carolina,45,81
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Russell County,Alabama,1,113
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Chattahoochee County,Georgia,13,53
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Harris County,Georgia,13,145
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Marion County,Georgia,13,197
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Muscogee County,Georgia,13,215
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Stewart County,Georgia,13,259
17980,"Columbus, GA-AL",Metropolitan Statistical Area,Talbot County,Georgia,13,263
18020,"Columbus, IN",Metropolitan Statistical Area,Bartholomew County,Indiana,18,5
18060,"Columbus, MS",Micropolitan Statistical Area,Lowndes County,Mississippi,28,87
18060,"Columbus, MS",Micropolitan Statistical Area,Noxubee County,Mississippi,28,103
18100,"Columbus, NE",Micropolitan Statistical Area,Colfax County,Nebraska,31,37
18100,"Columbus, NE",Micropolitan Statistical Area,Platte County,Nebraska,31,141
18140,"Columbus, OH",Metropolitan Statistical Area,Delaware County,Ohio,39,41
18140,"Columbus, OH",Metropolitan Statistical Area,Fairfield County,Ohio,39,45
18140,"Columbus, OH",Metropolitan Statistical Area,Franklin County,Ohio,39,49
18140,"Columbus, OH",Metropolitan Statistical Area,Hocking County,Ohio,39,73
18140,"Columbus, OH",Metropolitan Statistical Area,Licking County,Ohio,39,89
18140,"Columbus, OH",Metropolitan Statistical Area,Madison County,Ohio,39,97
18140,"Columbus, OH",Metropolitan Statistical Area,Morrow County,Ohio,39,117
18140,"Columbus, OH",Metropolitan Statistical Area,Perry County,Ohio,39,127
18140,"Columbus, OH",Metropolitan Statistical Area,Pickaway County,Ohio,39,129
18140,"Columbus, OH",Metropolitan Statistical Area,Union County,Ohio,39,159
18180,"Concord, NH",Micropolitan Statistical Area,Merrimack County,New Hampshire,33,13
18220,"Connersville, IN",Micropolitan Statistical Area,Fayette County,Indiana,18,41
18260,"Cookeville, TN",Micropolitan Statistical Area,Jackson County,Tennessee,47,87
18260,"Cookeville, TN",Micropolitan Statistical Area,Overton County,Tennessee,47,133
18260,"Cookeville, TN",Micropolitan Statistical Area,Putnam County,Tennessee,47,141
18260,"Cookeville, TN",Micropolitan Statistical Area,White County,Tennessee,47,185
18300,"Coos Bay-North Bend, OR",Micropolitan Statistical Area,Coos County,Oregon,41,11
18340,"Corbin, KY",Micropolitan Statistical Area,Clay County,Kentucky,21,51
18340,"Corbin, KY",Micropolitan Statistical Area,Knox County,Kentucky,21,121
18340,"Corbin, KY",Micropolitan Statistical Area,Laurel County,Kentucky,21,125
18340,"Corbin, KY",Micropolitan Statistical Area,Whitley County,Kentucky,21,235
18380,"Cordele, GA",Micropolitan Statistical Area,Crisp County,Georgia,13,81
18420,"Corinth, MS",Micropolitan Statistical Area,Alcorn County,Mississippi,28,3
18460,"Cornelia, GA",Micropolitan Statistical Area,Habersham County,Georgia,13,137
18500,"Corning, NY",Micropolitan Statistical Area,Steuben County,New York,36,101
18580,"Corpus Christi, TX",Metropolitan Statistical Area,Aransas County,Texas,48,7
18580,"Corpus Christi, TX",Metropolitan Statistical Area,Nueces County,Texas,48,355
18580,"Corpus Christi, TX",Metropolitan Statistical Area,San Patricio County,Texas,48,409
18620,"Corsicana, TX",Micropolitan Statistical Area,Navarro County,Texas,48,349
18660,"Cortland, NY",Micropolitan Statistical Area,Cortland County,New York,36,23
18700,"Corvallis, OR",Metropolitan Statistical Area,Benton County,Oregon,41,3
18740,"Coshocton, OH",Micropolitan Statistical Area,Coshocton County,Ohio,39,31
18820,"Crawfordsville, IN",Micropolitan Statistical Area,Montgomery County,Indiana,18,107
18860,"Crescent City, CA",Micropolitan Statistical Area,Del Norte County,California,6,15
18880,"Crestview-Fort Walton Beach-Destin, FL",Metropolitan Statistical Area,Okaloosa County,Florida,12,91
18880,"Crestview-Fort Walton Beach-Destin, FL",Metropolitan Statistical Area,Walton County,Florida,12,131
18900,"Crossville, TN",Micropolitan Statistical Area,Cumberland County,Tennessee,47,35
18980,"Cullman, AL",Micropolitan Statistical Area,Cullman County,Alabama,1,43
19060,"Cumberland, MD-WV",Micropolitan Statistical Area,Allegany County,Maryland,24,1
19060,"Cumberland, MD-WV",Micropolitan Statistical Area,Mineral County,West Virginia,54,57
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Collin County,Texas,48,85
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Dallas County,Texas,48,113
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Denton County,Texas,48,121
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Ellis County,Texas,48,139
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Hunt County,Texas,48,231
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Kaufman County,Texas,48,257
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Rockwall County,Texas,48,397
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Johnson County,Texas,48,251
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Parker County,Texas,48,367
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Tarrant County,Texas,48,439
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Wise County,Texas,48,497
19140,"Dalton, GA",Metropolitan Statistical Area,Murray County,Georgia,13,213
19140,"Dalton, GA",Metropolitan Statistical Area,Whitfield County,Georgia,13,313
19180,"Danville, IL",Micropolitan Statistical Area,Vermilion County,Illinois,17,183
19220,"Danville, KY",Micropolitan Statistical Area,Boyle County,Kentucky,21,21
19220,"Danville, KY",Micropolitan Statistical Area,Lincoln County,Kentucky,21,137
19260,"Danville, VA",Micropolitan Statistical Area,Pittsylvania County,Virginia,51,143
19260,"Danville, VA",Micropolitan Statistical Area,Danville city,Virginia,51,590
19300,"Daphne-Fairhope-Foley, AL",Metropolitan Statistical Area,Baldwin County,Alabama,1,3
19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Henry County,Illinois,17,73
19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Mercer County,Illinois,17,131
19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Rock Island County,Illinois,17,161
19340,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,Scott County,Iowa,19,163
19430,"Dayton-Kettering-Beavercreek, OH",Metropolitan Statistical Area,Greene County,Ohio,39,57
19430,"Dayton-Kettering-Beavercreek, OH",Metropolitan Statistical Area,Miami County,Ohio,39,109
19430,"Dayton-Kettering-Beavercreek, OH",Metropolitan Statistical Area,Montgomery County,Ohio,39,113
19460,"Decatur, AL",Metropolitan Statistical Area,Lawrence County,Alabama,1,79
19460,"Decatur, AL",Metropolitan Statistical Area,Morgan County,Alabama,1,103
19500,"Decatur, IL",Metropolitan Statistical Area,Macon County,Illinois,17,115
19540,"Decatur, IN",Micropolitan Statistical Area,Adams County,Indiana,18,1
19580,"Defiance, OH",Micropolitan Statistical Area,Defiance County,Ohio,39,39
19620,"Del Rio, TX",Micropolitan Statistical Area,Val Verde County,Texas,48,465
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metropolitan Statistical Area,Flagler County,Florida,12,35
19660,"Deltona-Daytona Beach-Ormond Beach, FL",Metropolitan Statistical Area,Volusia County,Florida,12,127
19700,"Deming, NM",Micropolitan Statistical Area,Luna County,New Mexico,35,29
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Adams County,Colorado,8,1
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Arapahoe County,Colorado,8,5
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Broomfield County,Colorado,8,14
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Clear Creek County,Colorado,8,19
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Denver County,Colorado,8,31
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Douglas County,Colorado,8,35
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Elbert County,Colorado,8,39
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Gilpin County,Colorado,8,47
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Jefferson County,Colorado,8,59
19740,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,Park County,Colorado,8,93
19760,"DeRidder, LA",Micropolitan Statistical Area,Beauregard Parish,Louisiana,22,11
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Dallas County,Iowa,19,49
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Guthrie County,Iowa,19,77
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Jasper County,Iowa,19,99
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Madison County,Iowa,19,121
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Polk County,Iowa,19,153
19780,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,Warren County,Iowa,19,181
19810,"Detroit Lakes, MN",Micropolitan Statistical Area,Becker County,Minnesota,27,5
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Wayne County,Michigan,26,163
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Lapeer County,Michigan,26,87
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Livingston County,Michigan,26,93
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Macomb County,Michigan,26,99
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Oakland County,Michigan,26,125
19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,St. Clair County,Michigan,26,147
19860,"Dickinson, ND",Micropolitan Statistical Area,Billings County,North Dakota,38,7
19860,"Dickinson, ND",Micropolitan Statistical Area,Dunn County,North Dakota,38,25
19860,"Dickinson, ND",Micropolitan Statistical Area,Stark County,North Dakota,38,89
19940,"Dixon, IL",Micropolitan Statistical Area,Lee County,Illinois,17,103
19980,"Dodge City, KS",Micropolitan Statistical Area,Ford County,Kansas,20,57
20020,"Dothan, AL",Metropolitan Statistical Area,Geneva County,Alabama,1,61
20020,"Dothan, AL",Metropolitan Statistical Area,Henry County,Alabama,1,67
20020,"Dothan, AL",Metropolitan Statistical Area,Houston County,Alabama,1,69
20060,"Douglas, GA",Micropolitan Statistical Area,Atkinson County,Georgia,13,3
20060,"Douglas, GA",Micropolitan Statistical Area,Coffee County,Georgia,13,69
20100,"Dover, DE",Metropolitan Statistical Area,Kent County,Delaware,10,1
20140,"Dublin, GA",Micropolitan Statistical Area,Johnson County,Georgia,13,167
20140,"Dublin, GA",Micropolitan Statistical Area,Laurens County,Georgia,13,175
20180,"DuBois, PA",Micropolitan Statistical Area,Clearfield County,Pennsylvania,42,33
20220,"Dubuque, IA",Metropolitan Statistical Area,Dubuque County,Iowa,19,61
20260,"Duluth, MN-WI",Metropolitan Statistical Area,Carlton County,Minnesota,27,17
20260,"Duluth, MN-WI",Metropolitan Statistical Area,St. Louis County,Minnesota,27,137
20260,"Duluth, MN-WI",Metropolitan Statistical Area,Douglas County,Wisconsin,55,31
20300,"Dumas, TX",Micropolitan Statistical Area,Moore County,Texas,48,341
20340,"Duncan, OK",Micropolitan Statistical Area,Stephens County,Oklahoma,40,137
20420,"Durango, CO",Micropolitan Statistical Area,La Plata County,Colorado,8,67
20460,"Durant, OK",Micropolitan Statistical Area,Bryan County,Oklahoma,40,13
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Chatham County,North Carolina,37,37
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Durham County,North Carolina,37,63
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Orange County,North Carolina,37,135
20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Person County,North Carolina,37,145
20540,"Dyersburg, TN",Micropolitan Statistical Area,Dyer County,Tennessee,47,45
20580,"Eagle Pass, TX",Metropolitan Statistical Area,Maverick County,Texas,48,323
20660,"Easton, MD",Micropolitan Statistical Area,Talbot County,Maryland,24,41
20700,"East Stroudsburg, PA",Micropolitan Statistical Area,Monroe County,Pennsylvania,42,89
20740,"Eau Claire, WI",Metropolitan Statistical Area,Chippewa County,Wisconsin,55,17
20740,"Eau Claire, WI",Metropolitan Statistical Area,Eau Claire County,Wisconsin,55,35
20780,"Edwards, CO",Micropolitan Statistical Area,Eagle County,Colorado,8,37
20820,"Effingham, IL",Micropolitan Statistical Area,Cumberland County,Illinois,17,35
20820,"Effingham, IL",Micropolitan Statistical Area,Effingham County,Illinois,17,49
20900,"El Campo, TX",Micropolitan Statistical Area,Wharton County,Texas,48,481
20940,"El Centro, CA",Metropolitan Statistical Area,Imperial County,California,6,25
20980,"El Dorado, AR",Micropolitan Statistical Area,Union County,Arkansas,5,139
21020,"Elizabeth City, NC",Micropolitan Statistical Area,Pasquotank County,North Carolina,37,139
21060,"Elizabethtown, KY",Metropolitan Statistical Area,Hardin County,Kentucky,21,93
21060,"Elizabethtown, KY",Metropolitan Statistical Area,Larue County,Kentucky,21,123
21120,"Elk City, OK",Micropolitan Statistical Area,Beckham County,Oklahoma,40,9
21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,Elkhart County,Indiana,18,39
21180,"Elkins, WV",Micropolitan Statistical Area,Randolph County,West Virginia,54,83
21220,"Elko, NV",Micropolitan Statistical Area,Elko County,Nevada,32,7
21220,"Elko, NV",Micropolitan Statistical Area,Eureka County,Nevada,32,11
21260,"Ellensburg, WA",Micropolitan Statistical Area,Kittitas County,Washington,53,37
21300,"Elmira, NY",Metropolitan Statistical Area,Chemung County,New York,36,15
21340,"El Paso, TX",Metropolitan Statistical Area,El Paso County,Texas,48,141
21340,"El Paso, TX",Metropolitan Statistical Area,Hudspeth County,Texas,48,229
21380,"Emporia, KS",Micropolitan Statistical Area,Chase County,Kansas,20,17
21380,"Emporia, KS",Micropolitan Statistical Area,Lyon County,Kansas,20,111
21420,"Enid, OK",Metropolitan Statistical Area,Garfield County,Oklahoma,40,47
21460,"Enterprise, AL",Micropolitan Statistical Area,Coffee County,Alabama,1,31
21500,"Erie, PA",Metropolitan Statistical Area,Erie County,Pennsylvania,42,49
21540,"Escanaba, MI",Micropolitan Statistical Area,Delta County,Michigan,26,41
21580,"Española, NM",Micropolitan Statistical Area,Rio Arriba County,New Mexico,35,39
21640,"Eufaula, AL-GA",Micropolitan Statistical Area,Barbour County,Alabama,1,5
21640,"Eufaula, AL-GA",Micropolitan Statistical Area,Quitman County,Georgia,13,239
21660,"Eugene-Springfield, OR",Metropolitan Statistical Area,Lane County,Oregon,41,39
21700,"Eureka-Arcata, CA",Micropolitan Statistical Area,Humboldt County,California,6,23
21740,"Evanston, WY-UT",Micropolitan Statistical Area,Rich County,Utah,49,33
21740,"Evanston, WY-UT",Micropolitan Statistical Area,Uinta County,Wyoming,56,41
21780,"Evansville, IN",Metropolitan Statistical Area,Posey County,Indiana,18,129
21780,"Evansville, IN",Metropolitan Statistical Area,Vanderburgh County,Indiana,18,163
21780,"Evansville, IN",Metropolitan Statistical Area,Warrick County,Indiana,18,173
21820,"Fairbanks-College, AK",Metropolitan Statistical Area,Fairbanks North Star Borough,Alaska,2,90
21860,"Fairmont, MN",Micropolitan Statistical Area,Martin County,Minnesota,27,91
21900,"Fairmont, WV",Micropolitan Statistical Area,Marion County,West Virginia,54,49
21980,"Fallon, NV",Micropolitan Statistical Area,Churchill County,Nevada,32,1
22020,"Fargo, ND-MN",Metropolitan Statistical Area,Clay County,Minnesota,27,27
22020,"Fargo, ND-MN",Metropolitan Statistical Area,Cass County,North Dakota,38,17
22060,"Faribault-Northfield, MN",Micropolitan Statistical Area,Rice County,Minnesota,27,131
22100,"Farmington, MO",Micropolitan Statistical Area,St. Francois County,Missouri,29,187
22140,"Farmington, NM",Metropolitan Statistical Area,San Juan County,New Mexico,35,45
22180,"Fayetteville, NC",Metropolitan Statistical Area,Cumberland County,North Carolina,37,51
22180,"Fayetteville, NC",Metropolitan Statistical Area,Hoke County,North Carolina,37,93
22190,"Fayetteville, TN",Micropolitan Statistical Area,Lincoln County,Tennessee,47,103
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Benton County,Arkansas,5,7
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Madison County,Arkansas,5,87
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Washington County,Arkansas,5,143
22260,"Fergus Falls, MN",Micropolitan Statistical Area,Otter Tail County,Minnesota,27,111
22300,"Findlay, OH",Micropolitan Statistical Area,Hancock County,Ohio,39,63
22340,"Fitzgerald, GA",Micropolitan Statistical Area,Ben Hill County,Georgia,13,17
22380,"Flagstaff, AZ",Metropolitan Statistical Area,Coconino County,Arizona,4,5
22420,"Flint, MI",Metropolitan Statistical Area,Genesee County,Michigan,26,49
22500,"Florence, SC",Metropolitan Statistical Area,Darlington County,South Carolina,45,31
22500,"Florence, SC",Metropolitan Statistical Area,Florence County,South Carolina,45,41
22520,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,Colbert County,Alabama,1,33
22520,"Florence-Muscle Shoals, AL",Metropolitan Statistical Area,Lauderdale County,Alabama,1,77
22540,"Fond du Lac, WI",Metropolitan Statistical Area,Fond du Lac County,Wisconsin,55,39
22580,"Forest City, NC",Micropolitan Statistical Area,Rutherford County,North Carolina,37,161
22620,"Forrest City, AR",Micropolitan Statistical Area,St. Francis County,Arkansas,5,123
22660,"Fort Collins-Loveland, CO",Metropolitan Statistical Area,Larimer County,Colorado,8,69
22700,"Fort Dodge, IA",Micropolitan Statistical Area,Webster County,Iowa,19,187
22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,Pulaski County,Missouri,29,169
22800,"Fort Madison, IA",Micropolitan Statistical Area,Lee County,Iowa,19,111
22820,"Fort Morgan, CO",Micropolitan Statistical Area,Morgan County,Colorado,8,87
22840,"Fort Payne, AL",Micropolitan Statistical Area,DeKalb County,Alabama,1,49
22900,"Fort Smith, AR-OK",Metropolitan Statistical Area,Crawford County,Arkansas,5,33
